-0.006607143,0.600059524,0.525535714,0.113879113,0.605680943,0.533659313,0
0.016666667,0.634583333,0.4625,0.03958114,0.635121379,0.463420256,0
0.1096,0.6464,0.4372,0.133626345,0.647753039,0.440495176,0
0.1572,0.6764,0.4168,0.176079527,0.677315288,0.419847591,0
0.1664,0.6536,0.4176,0.179599555,0.656237762,0.419676066,0
0.185,0.66625,0.424583333,0.202875167,0.668546309,0.427867776,0
0.2036,0.6572,0.4016,0.215879596,0.658425394,0.40470236,0
0.1772,0.6656,0.4004,0.184401735,0.666033032,0.402993796,0
0.1664,0.6856,0.3792,0.169729196,0.686218624,0.379978947,0
0.152,0.6872,0.3804,0.158745079,0.687825559,0.382763635,0
0.157083333,0.665416667,0.387916667,0.158626921,0.665522977,0.389449398,0
0.1432,0.672,0.4104,0.150996689,0.672208301,0.410881978,0
0.1256,0.652,0.436,0.128996124,0.652251485,0.436201788,0
0.094,0.6508,0.448,0.098529183,0.650971582,0.448785026,0
0.09625,0.652083333,0.44375,0.097403799,0.652185429,0.444020457,0
0.0964,0.6504,0.4472,0.098407317,0.650519792,0.447446086,0
0.0972,0.6468,0.4524,0.098488578,0.647002318,0.452809011,0
0.0956,0.6436,0.4492,0.097262531,0.643965838,0.44941295,0
0.084,0.6476,0.434,0.09495262,0.648354841,0.435518082,0
0.08,0.686666667,0.38,0.088741197,0.687052885,0.380832422,0
0.0392,0.6972,0.4,0.058034473,0.697679009,0.400849099,0
0.1188,0.6368,0.4464,0.141605085,0.638517032,0.449711018,0
0.1868,0.6548,0.4576,0.190630533,0.65630176,0.461198439,0
0.0392,0.6624,0.4248,0.097118484,0.66887368,0.428504376,0
0.0584,0.6568,0.452,0.111498879,0.658877834,0.455490944,0
0.04875,0.660416667,0.389166667,0.12504999,0.662045442,0.394112928,0
0.072,0.6916,0.4128,0.083378654,0.692453609,0.414757761,0
0.0232,0.62,0.4936,0.038052595,0.620509468,0.49430355,0
0.0512,0.684,0.4176,0.075206383,0.685594632,0.419237403,0
0.0592,0.666,0.4108,0.095163018,0.667583703,0.413922698,0
0.017916667,0.63125,0.44625,0.058913779,0.631667766,0.447236887,0
0.0312,0.664,0.438,0.04,0.664457674,0.438602326,0
0.0476,0.6596,0.4132,0.073620649,0.66013029,0.414212506,0
0.067083333,0.674166667,0.4025,0.079660739,0.674481282,0.406119851,0
0.054615385,0.684230769,0.387307692,0.064688603,0.684417214,0.392168527,0
0.059583333,0.674583333,0.392916667,0.064775252,0.674644968,0.395679795,0
0.0192,0.668,0.402,0.043081318,0.668305319,0.40609851,0
0.0432,0.692,0.36,0.072498276,0.693760766,0.375478362,0
0.0152,0.686,0.356,0.022090722,0.686116608,0.356269561,0
0.00875,0.682916667,0.35625,0.019257033,0.682962298,0.356797095,0
0.016,0.686,0.3244,0.079699435,0.687037117,0.336612537,0
-0.018,0.6968,0.3216,0.171055547,0.697033715,0.329156498,0
0.036,0.6964,0.3488,0.044899889,0.696548634,0.350599487,0
0.026,0.692,0.346,0.026457513,0.692017341,0.346057799,0
0.027083333,0.6925,0.34875,0.027462095,0.692519554,0.348813465,0
0.0284,0.6924,0.346,0.029189039,0.692424725,0.346069357,0
0.0296,0.6944,0.3584,0.040496913,0.694590527,0.360521844,0
0.0372,0.696,0.37,0.060827625,0.696379207,0.370604911,0
0.0568,0.6888,0.3808,0.074404301,0.689550578,0.384177043,0
0.0952,0.676,0.386,0.101153349,0.676343108,0.387117553,0
0.069467456,0.58035503,0.556982249,0.151516984,0.585112137,0.565878382,0
0.18125,0.59875,0.538333333,0.194582887,0.599433761,0.540401086,0
0.2056,0.6016,0.498,0.223356218,0.604377366,0.499811965,0
0.1532,0.662,0.466,0.161282361,0.663605304,0.467046036,0
0.14875,0.6175,0.460416667,0.152411176,0.617919898,0.460683369,0
0.17875,0.659166667,0.455416667,0.181234195,0.659418936,0.45598337,0
0.202692308,0.636923077,0.445384615,0.204007918,0.637217509,0.445697379,0
0.1472,0.6448,0.4628,0.148431803,0.644986822,0.463383211,0
0.135416667,0.653333333,0.43875,0.137006691,0.653701002,0.439066244,0
0.131923077,0.661923077,0.417307692,0.134178412,0.662167188,0.417819431,0
0.114166667,0.67,0.421666667,0.115036226,0.670049749,0.422009084,0
0.1316,0.6544,0.4308,0.132196823,0.654510504,0.43124471,0
0.16,0.65,0.437083333,0.162992842,0.65014101,0.438021118,0
0.143461538,0.655384615,0.427307692,0.146326821,0.655814233,0.428113033,0
0.137916667,0.680416667,0.40375,0.143715576,0.68061553,0.404232812,0
0.126538462,0.660769231,0.43,0.131719399,0.66100739,0.430723899,0
0.145416667,0.656666667,0.42875,0.146642991,0.656848537,0.428937641,0
0.162,0.6604,0.4432,0.163303399,0.660838861,0.443504228,0
0.1512,0.6448,0.452,0.151578363,0.645216243,0.452353844,0
0.105,0.627916667,0.4525,0.108282039,0.62846705,0.452879675,0
0.1068,0.6188,0.4964,0.108940351,0.619344815,0.497582154,0
0.1268,0.614,0.5132,0.128202964,0.614273555,0.513423802,0
0.1152,0.6204,0.5204,0.116756156,0.620867136,0.520611179,0
0.1144,0.6112,0.5168,0.1154816,0.611444192,0.517091868,0
0.094583333,0.617916667,0.51125,0.095197164,0.618098563,0.511529569,0
0.098,0.6228,0.5008,0.098974744,0.622918935,0.500999002,0
0.1028,0.6284,0.4908,0.103556748,0.628442519,0.490913434,0
0.0964,0.6348,0.4812,0.097097889,0.635065351,0.481501817,0
0.105833333,0.640416667,0.47375,0.106575482,0.64060193,0.474135178,0
0.105,0.642692308,0.463076923,0.112745459,0.642928995,0.463432013,0
0.162916667,0.650833333,0.449166667,0.170501711,0.651146425,0.449722136,0
0.2336,0.6424,0.43,0.244376758,0.642675657,0.430409108,0
0.240416667,0.641666667,0.44125,0.243592898,0.64182682,0.44151727,0
0.2264,0.6304,0.4668,0.22745549,0.63053628,0.467071729,0
0.2072,0.5988,0.5168,0.208038458,0.598935723,0.516944871,0
0.1892,0.5984,0.5228,0.189430726,0.598538219,0.522972275,0
0.19,0.616,0.5052,0.190336544,0.616162316,0.505319701,0
0.1864,0.6312,0.4816,0.187040103,0.631360436,0.481713608,0
0.1668,0.65,0.4404,0.167678263,0.65015998,0.440622287,0
0.146666667,0.64875,0.435833333,0.147761068,0.648848339,0.436195675,0
0.1672,0.6436,0.4324,0.169398937,0.643984472,0.4327817,0
0.1556,0.6632,0.4348,0.161752898,0.66403012,0.435113778,0
0.1292,0.6544,0.4384,0.131711807,0.654644942,0.439017084,0
0.1388,0.6348,0.4592,0.141039002,0.635008661,0.459721655,0
0.185217391,0.627826087,0.470434783,0.187059628,0.628068121,0.470956474,0
0.223846154,0.626153846,0.468846154,0.224585088,0.626289439,0.469103072,0
0.2268,0.6432,0.4568,0.227094694,0.643409667,0.457016411,0
0.2256,0.6352,0.4684,0.226203448,0.635364462,0.468678995,0
0.185,0.61,0.51625,0.198053023,0.611051007,0.517232217,0
0.1348,0.5944,0.5468,0.155781899,0.595261287,0.550864775,0
0.068214286,0.549166667,0.609702381,0.099462843,0.551207549,0.610730924,0
-0.0468,0.5776,0.5756,0.084214013,0.579033678,0.576177056,0
-0.0484,0.5544,0.5876,0.060827625,0.555200865,0.58809183,0
-0.045416667,0.540833333,0.618333333,0.058559087,0.541525623,0.619240126,0
-0.0624,0.5344,0.6036,0.082800966,0.535641671,0.604704887,0
-0.07,0.526,0.6128,0.09917661,0.529055763,0.618080901,0
-0.1,0.5328,0.53,0.339293383,0.568007042,0.567171932,0
-0.125416667,0.536666667,0.580833333,0.192948611,0.541748712,0.590515312,0
-0.0364,0.5836,0.558,0.075868307,0.58524183,0.560881449,0
0.0384,0.5956,0.5484,0.063118935,0.596171116,0.554093855,0
0.09,0.5912,0.5412,0.100816665,0.591837816,0.542265618,0
0.0728,0.5888,0.5744,0.095874919,0.589196062,0.575040868,0
0.083333333,0.560833333,0.590833333,0.102469508,0.561931194,0.592079668,0
0.11,0.5564,0.6056,0.12061509,0.557462106,0.60626067,0
0.0768,0.5668,0.5868,0.10166612,0.567037918,0.588411421,0
0.107083333,0.562083333,0.57,0.134179606,0.563948136,0.571715255,0
0.172692308,0.631923077,0.500769231,0.185669268,0.633995268,0.503449638,0
0.204,0.6096,0.5,0.214755675,0.611483442,0.503364679,0
0.181666667,0.605833333,0.524583333,0.189758619,0.606245275,0.525654354,0
0.1544,0.5976,0.5216,0.161517801,0.598150483,0.522876658,0
0.1312,0.6348,0.4836,0.142435951,0.635436858,0.484986598,0
0.1228,0.628,0.4928,0.137331715,0.629247169,0.497377121,0
0.0964,0.6148,0.5324,0.097344748,0.615301552,0.53371528,0
0.133333333,0.5775,0.55875,0.13820275,0.578129167,0.55962413,0
0.132,0.5868,0.55,0.133805829,0.587159263,0.552126797,0
0.1244,0.6136,0.5288,0.125363472,0.613931592,0.529867908,0
0.1388,0.538,0.612,0.140470638,0.538341899,0.613012235,0
0.120416667,0.560833333,0.61875,0.125714624,0.561552906,0.619868938,0
0.1144,0.5504,0.5748,0.118591737,0.550977314,0.577646951,0
0.1068,0.5872,0.56,0.126885775,0.590152523,0.56849978,0
0.1192,0.5756,0.5696,0.143888846,0.577522294,0.576423455,0
0.136,0.6108,0.5312,0.189778819,0.622102885,0.536097006,0
0.145416667,0.630416667,0.489166667,0.159517502,0.631384062,0.493685122,0
0.0932,0.6448,0.458,0.100458947,0.645011628,0.458480098,0
0.0372,0.6304,0.4808,0.053628351,0.63068217,0.481397964,0
0.0864,0.6212,0.4992,0.104766407,0.621549676,0.500367865,0
0.0672,0.5956,0.502,0.086069739,0.596654004,0.502931407,0
0.0264,0.638,0.4928,0.05138093,0.638307136,0.493979757,0
0.04375,0.66,0.425,0.047653262,0.660126251,0.425764019,0
0.034,0.688,0.3952,0.039140772,0.688604386,0.395949492,0
0.0684,0.6732,0.3932,0.072746134,0.673643823,0.393928928,0
0.0512,0.6688,0.4124,0.058240879,0.669513256,0.412916456,0
0.0648,0.6656,0.3948,0.072553429,0.666393277,0.395833298,0
0.065,0.699166667,0.360416667,0.088411915,0.699636811,0.361276671,0
0.024,0.6856,0.3684,0.046389654,0.686801281,0.369502368,0
0.022,0.6812,0.376,0.064467046,0.682281467,0.377444036,0
0.0268,0.6724,0.3924,0.031304952,0.672544422,0.392759468,0
0.0368,0.6704,0.408,0.039089641,0.670617626,0.40820583,0
0.052916667,0.66,0.422083333,0.06031169,0.66009469,0.422300249,0
0.0912,0.6592,0.4312,0.095749674,0.659539233,0.431564595,0
0.054166667,0.62,0.504880952,0.189949868,0.62698162,0.526530648,0
0.1136,0.6596,0.4436,0.116172286,0.659809063,0.444535713,0
0.150833333,0.635833333,0.465833333,0.154137385,0.636278241,0.466815452,0
0.1248,0.624,0.4508,0.134461891,0.625184773,0.455565583,0
0.068,0.6996,0.4036,0.101784085,0.701903127,0.407965685,0
0.1888,0.676,0.3616,0.210694091,0.677294618,0.363879101,0
0.252083333,0.674166667,0.38125,0.253516929,0.674808615,0.38267153,0
0.2612,0.6436,0.4168,0.269094779,0.644170785,0.420437867,0
0.2124,0.6496,0.4172,0.215006977,0.650489047,0.418449519,0
0.215,0.678333333,0.392916667,0.218212435,0.680973568,0.394086496,0
0.1064,0.6708,0.3852,0.108958708,0.671842243,0.386569528,0
0.0788,0.6568,0.4152,0.087429972,0.657054031,0.417334398,0
0.1052,0.67,0.4232,0.107573231,0.670477442,0.423679124,0
0.1176,0.6752,0.4088,0.119130181,0.67557383,0.409204106,0
0.062083333,0.649583333,0.418333333,0.076130371,0.649830106,0.419434143,0
0.060384615,0.665384615,0.446923077,0.093046721,0.666858306,0.450128187,0
0.079583333,0.655416667,0.4325,0.083740671,0.655492817,0.432993456,0
0.0916,0.666,0.4124,0.094339811,0.666084079,0.41274205,0
0.0916,0.6744,0.4016,0.094424573,0.674685112,0.402104464,0
0.0888,0.6632,0.4188,0.090994505,0.663276715,0.419127666,0
0.0924,0.6584,0.4328,0.094466925,0.65848918,0.433220498,0
0.0988,0.6544,0.4272,0.099939982,0.654455499,0.427401451,0
0.081304348,0.666956522,0.42826087,0.082541162,0.667154894,0.428571946,0
0.08,0.659230769,0.437692308,0.085844224,0.659311996,0.438081482,0
0.076,0.6496,0.446,0.077045441,0.649670686,0.446233123,0
0.0804,0.6452,0.4576,0.08238932,0.645399101,0.457777238,0
0.086666667,0.655416667,0.447083333,0.087654625,0.655543668,0.447413865,0
0.084,0.6372,0.4692,0.087589954,0.637391559,0.46983827,0
0.09125,0.634583333,0.47625,0.092218039,0.634602894,0.476335841,0
0.094230769,0.63,0.487692308,0.094523094,0.630018315,0.487797247,0
0.0916,0.6216,0.5004,0.091978258,0.62162368,0.500563682,0
0.0925,0.61625,0.509166667,0.092826002,0.616275777,0.509272357,0
0.0896,0.616,0.5124,0.089710646,0.61601948,0.512441216,0
0.0916,0.6124,0.5144,0.092065194,0.612421424,0.514501701,0
0.092,0.6124,0.5204,0.092865494,0.612512857,0.52070337,0
0.0876,0.6132,0.5136,0.088701747,0.613387316,0.513793733,0
0.085416667,0.62875,0.495416667,0.086192614,0.628950846,0.49555104,0
0.081923077,0.634615385,0.482307692,0.082671733,0.634689506,0.48240583,0
0.08125,0.637916667,0.4725,0.083091315,0.638021029,0.472757866,0
0.0752,0.632,0.4836,0.076628976,0.632037974,0.483739599,0
0.060434783,0.627391304,0.48826087,0.062519562,0.627531395,0.488400228,0
0.053461538,0.625,0.491923077,0.055781166,0.625093839,0.49199359,0
0.0804,0.6316,0.4908,0.081510735,0.631692963,0.490921582,0
0.0332,0.6356,0.4748,0.04054627,0.635732648,0.475255721,0
0.0044,0.6532,0.4412,0.013711309,0.653687999,0.441909493,0
-0.0248,0.644,0.4152,0.031749016,0.645117044,0.416134594,0
0.0608,0.6876,0.4208,0.077974355,0.688020349,0.421350211,0
0.135416667,0.65375,0.427916667,0.137916037,0.654010066,0.42838359,0
0.1604,0.6376,0.4644,0.162172747,0.637927896,0.464917197,0
0.1408,0.6456,0.464,0.14195774,0.645693426,0.4642327,0
0.064285714,0.592797619,0.528928571,0.14220207,0.602275941,0.540085972,0
0.105416667,0.637083333,0.47,0.107954466,0.637295719,0.470620158,0
0.086923077,0.628846154,0.494615385,0.096036852,0.629606104,0.495200037,0
0.11173913,0.617391304,0.505217391,0.123728314,0.618145895,0.507842838,0
0.08,0.635,0.478846154,0.082134973,0.635261908,0.480972572,0
0.0756,0.6236,0.4992,0.076393717,0.623644129,0.49935959,0
0.0756,0.6264,0.488,0.078460181,0.626546088,0.488753517,0
0.077083333,0.640833333,0.47125,0.079241193,0.640982319,0.471712306,0
0.1056,0.6408,0.464,0.107591821,0.64099922,0.465170936,0
0.1152,0.6464,0.4544,0.117303026,0.646553942,0.454638318,0
0.1204,0.6592,0.4452,0.122816937,0.659508908,0.445470538,0
0.116,0.6396,0.456,0.117847359,0.63992187,0.45631568,0
0.115833333,0.639166667,0.445833333,0.118215904,0.639863267,0.446290264,0
0.104,0.67,0.4352,0.106282642,0.670262635,0.435779761,0
0.0556,0.6576,0.4336,0.063150614,0.658130686,0.433884777,0
0.05,0.6392,0.4596,0.055317267,0.639337157,0.460282522,0
0.128,0.6444,0.4684,0.129799846,0.644710788,0.469062896,0
0.15625,0.635416667,0.475833333,0.158337719,0.63555422,0.475911406,0
0.1784,0.6208,0.4884,0.178818344,0.620857472,0.488700317,0
0.1696,0.6228,0.4952,0.170458206,0.622867562,0.495289814,0
0.1592,0.6104,0.5096,0.159724763,0.610475225,0.509768575,0
0.147916667,0.60625,0.520416667,0.148422258,0.606296819,0.520540584,0
0.11,0.620769231,0.506153846,0.111182456,0.620855489,0.506321576,0
0.149166667,0.634583333,0.474166667,0.150692844,0.634714503,0.47459632,0
0.1556,0.6436,0.4632,0.156396931,0.643686259,0.46348247,0
0.1524,0.6412,0.4628,0.153062079,0.641407827,0.463037795,0
0.1456,0.6424,0.4716,0.146287388,0.642482685,0.471843194,0
0.133333333,0.646666667,0.450833333,0.137446959,0.64826692,0.452419422,0
0.0864,0.66,0.432,0.089799777,0.66019997,0.432416466,0
0.0724,0.6532,0.4428,0.078,0.653418702,0.44309367,0
0.058,0.6352,0.4812,0.062513998,0.635345575,0.481684544,0
0.0125,0.603333333,0.52875,0.040414519,0.603779761,0.529114827,0
0.0272,0.5816,0.542,0.054184869,0.581955325,0.542309875,0
0.1564,0.622,0.4928,0.163278902,0.622552809,0.493526088,0
0.1908,0.6428,0.462,0.195867302,0.643145396,0.462960041,0
0.182,0.6504,0.4488,0.185569394,0.650734969,0.450164414,0
0.1848,0.6332,0.4556,0.185946229,0.633299297,0.456109636,0
0.180833333,0.642916667,0.459166667,0.181475435,0.643036417,0.459356434,0
0.1664,0.6424,0.4592,0.1668772,0.642495136,0.459303821,0
0.168,0.636,0.4664,0.168428026,0.636075467,0.466639047,0
0.152,0.6356,0.4764,0.152446712,0.635682311,0.476558496,0
0.148333333,0.627083333,0.484583333,0.148744748,0.62717289,0.484737902,0
0.1492,0.6272,0.4848,0.150691738,0.627273465,0.485097928,0
0.1524,0.6272,0.4864,0.152748159,0.627247957,0.486579901,0
0.1488,0.6268,0.4916,0.149693019,0.626830121,0.491670621,0
0.1484,0.6236,0.4928,0.148633778,0.623753156,0.492998986,0
0.14375,0.617083333,0.503333333,0.144236496,0.617120329,0.503446455,0
0.1392,0.61,0.5164,0.141223228,0.610150801,0.516615911,0
0.136,0.6132,0.5184,0.136733317,0.613302535,0.518528688,0
0.1332,0.6108,0.5016,0.135099963,0.611296982,0.502242969,0
0.082142857,0.63547619,0.470297619,0.123818223,0.636244562,0.47261368,0
0.1068,0.6368,0.4876,0.112729765,0.637105957,0.489632515,0
0.103333333,0.61125,0.517083333,0.115794358,0.612226129,0.51806129,0
0.126,0.6036,0.5292,0.127357764,0.603731729,0.529395882,0
0.13,0.5752,0.5636,0.131559872,0.575270371,0.56381912,0
0.1364,0.5668,0.5856,0.137419067,0.566826252,0.585791772,0
0.1424,0.5588,0.5924,0.142912561,0.558852396,0.592611171,0
0.14375,0.56125,0.593333333,0.143889425,0.561282015,0.593380148,0
0.1424,0.5676,0.5844,0.142772546,0.567637208,0.584448458,0
0.144,0.5756,0.5752,0.14416657,0.575670044,0.575305136,0
0.1516,0.5816,0.5644,0.151802503,0.581659694,0.564443088,0
0.148333333,0.581666667,0.557083333,0.148520481,0.581707257,0.557176663,0
0.1344,0.586,0.55,0.134996296,0.586068255,0.550152706,0
0.1152,0.6104,0.5132,0.115689239,0.610534192,0.513782055,0
0.1152,0.6452,0.4632,0.115654658,0.645268936,0.463534249,0
0.12,0.6692,0.4052,0.123967738,0.670381981,0.405862046,0
0.14125,0.685416667,0.36625,0.151258609,0.685963434,0.366850333,0
0.1608,0.6928,0.3588,0.163975608,0.693085853,0.359249217,0
0.1628,0.6796,0.3776,0.163474769,0.679673451,0.377941794,0
0.164,0.6644,0.4072,0.164584325,0.664466703,0.407401522,0
0.1636,0.6508,0.4296,0.164231544,0.650830239,0.42980926,0
0.168,0.6436,0.4504,0.168404275,0.643704901,0.4505197,0
0.1625,0.65,0.453333333,0.163018404,0.650076919,0.45344974,0
0.1672,0.638,0.456,0.167928556,0.638062693,0.456350742,0
0.1588,0.6348,0.4688,0.159160297,0.63482596,0.468922168,0
0.1575,0.631666667,0.47875,0.157797338,0.631697449,0.478918051,0
0.159615385,0.624615385,0.486538462,0.159843674,0.624635278,0.48657753,0
0.16375,0.626666667,0.489583333,0.163999492,0.626697694,0.489706545,0
0.1644,0.6212,0.496,0.16449924,0.621221378,0.496056448,0
0.1712,0.6156,0.5028,0.171440952,0.615620013,0.502883684,0
0.1672,0.614,0.5088,0.167427596,0.614026058,0.508857544,0
0.172083333,0.61,0.512916667,0.172252238,0.610020491,0.512969297,0
0.1692,0.61,0.5116,0.169528759,0.610019672,0.511691313,0
0.1692,0.6124,0.5092,0.169410743,0.612427955,0.50927792,0
0.1716,0.61,0.5092,0.171709056,0.610019672,0.509285774,0
0.1688,0.6116,0.5092,0.168902339,0.611630607,0.509262211,0
0.1675,0.6175,0.501666667,0.16780445,0.617521929,0.501821681,0
0.166,0.6176,0.4992,0.166120438,0.617614767,0.499271469,0
0.166,0.6128,0.5064,0.166144515,0.612822976,0.506478035,0
0.1644,0.614,0.5076,0.164620776,0.614019544,0.507665244,0
0.162083333,0.61375,0.505,0.162211282,0.613769093,0.505041252,0
0.161923077,0.616153846,0.504615385,0.162137169,0.616179295,0.504716219,0
0.167083333,0.615,0.508333333,0.167219915,0.615033874,0.508437148,0
0.182,0.614,0.5068,0.182680048,0.614045601,0.507073959,0
0.188,0.6124,0.5004,0.188170136,0.612414892,0.500515734,0
0.168333333,0.611666667,0.508333333,0.168597153,0.611691643,0.508469927,0
0.1692,0.6148,0.5024,0.169339895,0.614826805,0.50248184,0
0.172,0.6176,0.5036,0.172371691,0.617640672,0.503797578,0
0.1728,0.6124,0.5036,0.173043347,0.612421424,0.504027777,0
0.1668,0.6136,0.506,0.167296145,0.613631811,0.506347707,0
